name,salary,salary_raw_py,year,salary_as_float
Player-2939,"$43,826,100.00",43826100.0,2021,43826100.0
Player-2940,"$37,772,716.00",37772716.0,2021,37772716.0
Player-2941,"$44,506,455.00",44506455.0,2021,44506455.0
Player-2942,"$19,359,231.00",19359231.0,2021,19359231.0
Player-2943,"$41,069,938.00",41069938.0,2021,41069938.0
Player-2944,"$32,897,694.00",32897694.0,2021,32897694.0
Player-2945,"$6,169,234.00",6169234.0,2021,6169234.0
Player-2946,"$38,306,661.00",38306661.0,2021,38306661.0
Player-2947,"$27,092,975.00",27092975.0,2021,27092975.0
Player-2948,"$11,813,563.00",11813563.0,2021,11813563.0
Player-2949,"$1,724,837.00",1724837.0,2021,1724837.0
Player-2950,"$29,366,933.00",29366933.0,2021,29366933.0
Player-2951,"$20,658,936.00",20658936.0,2021,20658936.0
Player-2952,"$35,042,400.00",35042400.0,2021,35042400.0
Player-2953,"$47,080,928.00",47080928.0,2021,47080928.0
Player-2954,"$14,051,871.00",14051871.0,2021,14051871.0
Player-2955,"$22,955,516.00",22955516.0,2021,22955516.0
Player-2956,"$47,248,719.00",47248719.0,2021,47248719.0
Player-2957,"$49,792,493.00",49792493.0,2021,49792493.0
Player-2958,"$41,932,265.00",41932265.0,2021,41932265.0
Player-2959,"$27,723,542.00",27723542.0,2021,27723542.0
Player-2960,"$6,687,052.00",6687052.0,2021,6687052.0
Player-2961,"$30,299,282.00",30299282.0,2021,30299282.0
Player-2962,"$46,898,833.00",46898833.0,2021,46898833.0
Player-2963,"$27,728,919.00",27728919.0,2021,27728919.0
Player-2964,"$35,659,753.00",35659753.0,2021,35659753.0
Player-2965,"$39,887,146.00",39887146.0,2021,39887146.0
Player-2966,"$27,041,138.00",27041138.0,2021,27041138.0
Player-2967,"$46,807,919.00",46807919.0,2021,46807919.0
Player-2968,"$39,813,631.00",39813631.0,2021,39813631.0
Player-2969,"$49,650,166.00",49650166.0,2021,49650166.0
Player-2970,"$6,789,306.00",6789306.0,2021,6789306.0
Player-2971,"$26,742,492.00",26742492.0,2021,26742492.0
Player-2972,"$29,587,247.00",29587247.0,2021,29587247.0
Player-2973,"$3,082,644.00",3082644.0,2021,3082644.0
Player-2974,"$19,236,003.00",19236003.0,2021,19236003.0
Player-2975,"$47,549,011.00",47549011.0,2021,47549011.0
Player-2976,"$24,037,627.00",24037627.0,2021,24037627.0
Player-2977,"$45,561,796.00",45561796.0,2021,45561796.0
Player-2978,"$41,119,546.00",41119546.0,2021,41119546.0
Player-2979,"$30,863,652.00",30863652.0,2021,30863652.0
Player-2980,"$1,975,183.00",1975183.0,2021,1975183.0
Player-2981,"$46,029,297.00",46029297.0,2021,46029297.0
Player-2982,"$26,197,819.00",26197819.0,2021,26197819.0
Player-2983,"$18,486,248.00",18486248.0,2021,18486248.0
Player-2984,"$40,303,104.00",40303104.0,2021,40303104.0
Player-2985,"$8,618,460.00",8618460.0,2021,8618460.0
Player-2986,"$36,799,040.00",36799040.0,2021,36799040.0
Player-2987,"$34,167,941.00",34167941.0,2021,34167941.0
Player-2988,"$49,091,299.00",49091299.0,2021,49091299.0
Player-2989,"$31,007,315.00",31007315.0,2021,31007315.0
Player-2990,"$19,352,725.00",19352725.0,2021,19352725.0
Player-2991,"$7,321,921.00",7321921.0,2021,7321921.0
Player-2992,"$482,211.00",482211.0,2021,482211.0
Player-2993,"$24,402,574.00",24402574.0,2021,24402574.0
Player-2994,"$28,763,921.00",28763921.0,2021,28763921.0
Player-2995,"$30,760,921.00",30760921.0,2021,30760921.0
Player-2996,"$37,837,798.00",37837798.0,2021,37837798.0
Player-2997,"$13,822,108.00",13822108.0,2021,13822108.0
Player-2998,"$33,110,471.00",33110471.0,2021,33110471.0
Player-2999,"$34,554,186.00",34554186.0,2021,34554186.0
Player-3000,"$39,386,315.00",39386315.0,2021,39386315.0
Player-3001,"$28,062,288.00",28062288.0,2021,28062288.0
Player-3002,"$6,932,212.00",6932212.0,2021,6932212.0
Player-3003,"$2,100,516.00",2100516.0,2021,2100516.0
Player-3004,"$49,452,400.00",49452400.0,2021,49452400.0
Player-3005,"$32,580,318.00",32580318.0,2021,32580318.0
Player-3006,"$1,921,746.00",1921746.0,2021,1921746.0
Player-3007,"$42,894,537.00",42894537.0,2021,42894537.0
Player-3008,"$3,818,514.00",3818514.0,2021,3818514.0
Player-3009,"$48,486,287.00",48486287.0,2021,48486287.0
Player-3010,"$41,182,510.00",41182510.0,2021,41182510.0
Player-3011,"$48,409,923.00",48409923.0,2021,48409923.0
Player-3012,"$23,819,942.00",23819942.0,2021,23819942.0
Player-3013,"$31,659,385.00",31659385.0,2021,31659385.0
Player-3014,"$21,261,659.00",21261659.0,2021,21261659.0
Player-3015,"$39,426,559.00",39426559.0,2021,39426559.0
Player-3016,"$3,327,757.00",3327757.0,2021,3327757.0
Player-3017,"$16,904,166.00",16904166.0,2021,16904166.0
Player-3018,"$44,240,367.00",44240367.0,2021,44240367.0
Player-3019,"$28,517,338.00",28517338.0,2021,28517338.0
Player-3020,"$16,133,698.00",16133698.0,2021,16133698.0
Player-3021,"$40,123,534.00",40123534.0,2021,40123534.0
Player-3022,"$24,989,920.00",24989920.0,2021,24989920.0
Player-3023,"$24,088,824.00",24088824.0,2021,24088824.0
Player-3024,"$11,367,974.00",11367974.0,2021,11367974.0
Player-3025,"$45,328,685.00",45328685.0,2021,45328685.0
Player-3026,"$30,258,216.00",30258216.0,2021,30258216.0
Player-3027,"$2,153,786.00",2153786.0,2021,2153786.0
Player-3028,"$34,090,563.00",34090563.0,2021,34090563.0
Player-3029,"$44,136,387.00",44136387.0,2021,44136387.0
Player-3030,"$22,666,377.00",22666377.0,2021,22666377.0
Player-3031,"$29,060,784.00",29060784.0,2021,29060784.0
Player-3032,"$14,980,968.00",14980968.0,2021,14980968.0
Player-3033,"$276,466.00",276466.0,2021,276466.0
Player-3034,"$13,697,758.00",13697758.0,2021,13697758.0
Player-3035,"$29,209,159.00",29209159.0,2021,29209159.0
Player-3036,"$34,671,899.00",34671899.0,2021,34671899.0
Player-3037,"$44,439,184.00",44439184.0,2021,44439184.0
Player-3038,"$39,723,562.00",39723562.0,2021,39723562.0
Player-3039,"$4,428,689.00",4428689.0,2021,4428689.0
Player-3040,"$46,540,272.00",46540272.0,2021,46540272.0
Player-3041,"$15,656,564.00",15656564.0,2021,15656564.0
Player-3042,"$35,023,575.00",35023575.0,2021,35023575.0
Player-3043,"$7,507,770.00",7507770.0,2021,7507770.0
Player-3044,"$17,156,668.00",17156668.0,2021,17156668.0
Player-3045,"$39,149,840.00",39149840.0,2021,39149840.0
Player-3046,"$15,930,889.00",15930889.0,2021,15930889.0
Player-3047,"$417,172.00",417172.0,2021,417172.0
Player-3048,"$16,484,087.00",16484087.0,2021,16484087.0
Player-3049,"$8,713,879.00",8713879.0,2021,8713879.0
Player-3050,"$36,374,955.00",36374955.0,2021,36374955.0
Player-3051,"$11,587,479.00",11587479.0,2021,11587479.0
Player-3052,"$45,802,611.00",45802611.0,2021,45802611.0
Player-3053,"$34,179,934.00",34179934.0,2021,34179934.0
Player-3054,"$39,246,892.00",39246892.0,2021,39246892.0
Player-3055,"$38,568,053.00",38568053.0,2021,38568053.0
Player-3056,"$28,434,122.00",28434122.0,2021,28434122.0
Player-3057,"$8,134,409.00",8134409.0,2021,8134409.0
Player-3058,"$17,155,322.00",17155322.0,2021,17155322.0
Player-3059,"$145,437.00",145437.0,2021,145437.0
Player-3060,"$3,555,889.00",3555889.0,2021,3555889.0
Player-3061,"$31,481,576.00",31481576.0,2021,31481576.0
Player-3062,"$48,330,924.00",48330924.0,2021,48330924.0
Player-3063,"$33,357,377.00",33357377.0,2021,33357377.0
Player-3064,"$40,844,764.00",40844764.0,2021,40844764.0
Player-3065,"$9,905,894.00",9905894.0,2021,9905894.0
Player-3066,"$42,048,319.00",42048319.0,2021,42048319.0
Player-3067,"$42,332,047.00",42332047.0,2021,42332047.0
Player-3068,"$37,764,074.00",37764074.0,2021,37764074.0
Player-3069,"$28,125,894.00",28125894.0,2021,28125894.0
Player-3070,"$45,868,882.00",45868882.0,2021,45868882.0
Player-3071,"$47,597,655.00",47597655.0,2021,47597655.0
Player-3072,"$9,324,859.00",9324859.0,2021,9324859.0
Player-3073,"$3,833,905.00",3833905.0,2021,3833905.0
Player-3074,"$46,095,414.00",46095414.0,2021,46095414.0
Player-3075,"$3,634,102.00",3634102.0,2021,3634102.0
Player-3076,"$30,431,168.00",30431168.0,2021,30431168.0
Player-3077,"$43,303,988.00",43303988.0,2021,43303988.0
Player-3078,"$45,668,548.00",45668548.0,2021,45668548.0
Player-3079,"$49,415,848.00",49415848.0,2021,49415848.0
Player-3080,"$38,796,111.00",38796111.0,2021,38796111.0
Player-3081,"$35,601,280.00",35601280.0,2021,35601280.0
Player-3082,"$14,929,370.00",14929370.0,2021,14929370.0
Player-3083,"$29,538,964.00",29538964.0,2021,29538964.0
Player-3084,"$9,653,756.00",9653756.0,2021,9653756.0
Player-3085,"$27,221,684.00",27221684.0,2021,27221684.0
Player-3086,"$42,440,563.00",42440563.0,2021,42440563.0
Player-3087,"$3,042,485.00",3042485.0,2021,3042485.0
Player-3088,"$41,047,638.00",41047638.0,2021,41047638.0
Player-3089,"$6,958,804.00",6958804.0,2021,6958804.0
Player-3090,"$32,617,141.00",32617141.0,2021,32617141.0
Player-3091,"$44,730,541.00",44730541.0,2021,44730541.0
Player-3092,"$48,072,981.00",48072981.0,2021,48072981.0
Player-3093,"$12,069,378.00",12069378.0,2021,12069378.0
Player-3094,"$16,148,635.00",16148635.0,2021,16148635.0
Player-3095,"$4,663,408.00",4663408.0,2021,4663408.0
Player-3096,"$4,405,760.00",4405760.0,2021,4405760.0
Player-3097,"$48,186,494.00",48186494.0,2021,48186494.0
Player-3098,"$38,838,606.00",38838606.0,2021,38838606.0
Player-3099,"$46,960,151.00",46960151.0,2021,46960151.0
Player-3100,"$23,481,343.00",23481343.0,2021,23481343.0
Player-3101,"$47,972,672.00",47972672.0,2021,47972672.0
Player-3102,"$31,337,134.00",31337134.0,2021,31337134.0
Player-3103,"$26,012,340.00",26012340.0,2021,26012340.0
Player-3104,"$32,536,328.00",32536328.0,2021,32536328.0
Player-3105,"$30,362,959.00",30362959.0,2021,30362959.0
Player-3106,"$24,494,194.00",24494194.0,2021,24494194.0
Player-3107,"$38,126,554.00",38126554.0,2021,38126554.0
Player-3108,"$48,314,721.00",48314721.0,2021,48314721.0
Player-3109,"$11,115,341.00",11115341.0,2021,11115341.0
Player-3110,"$23,000,322.00",23000322.0,2021,23000322.0
Player-3111,"$45,946,328.00",45946328.0,2021,45946328.0
Player-3112,"$27,386,360.00",27386360.0,2021,27386360.0
Player-3113,"$6,717,628.00",6717628.0,2021,6717628.0
Player-3114,"$7,824,862.00",7824862.0,2021,7824862.0
Player-3115,"$15,210,382.00",15210382.0,2021,15210382.0
Player-3116,"$42,492,866.00",42492866.0,2021,42492866.0
Player-3117,"$6,655,271.00",6655271.0,2021,6655271.0
Player-3118,"$23,233,515.00",23233515.0,2021,23233515.0
Player-3119,"$48,101,480.00",48101480.0,2021,48101480.0
Player-3120,"$33,598,925.00",33598925.0,2021,33598925.0
Player-3121,"$38,047,002.00",38047002.0,2021,38047002.0
Player-3122,"$7,735,476.00",7735476.0,2021,7735476.0
Player-3123,"$8,423,372.00",8423372.0,2021,8423372.0
Player-3124,"$33,391,312.00",33391312.0,2021,33391312.0
Player-3125,"$32,976,616.00",32976616.0,2021,32976616.0
Player-3126,"$43,602,175.00",43602175.0,2021,43602175.0
Player-3127,"$5,848,185.00",5848185.0,2021,5848185.0
Player-3128,"$40,543,916.00",40543916.0,2021,40543916.0
Player-3129,"$13,312,398.00",13312398.0,2021,13312398.0
Player-3130,"$4,717,212.00",4717212.0,2021,4717212.0
Player-3131,"$37,432,953.00",37432953.0,2021,37432953.0
Player-3132,"$26,218,165.00",26218165.0,2021,26218165.0
Player-3133,"$29,690,341.00",29690341.0,2021,29690341.0
Player-3134,"$7,381,443.00",7381443.0,2021,7381443.0
Player-3135,"$9,968,832.00",9968832.0,2021,9968832.0
Player-3136,"$27,471,038.00",27471038.0,2021,27471038.0
Player-3137,"$20,769,648.00",20769648.0,2021,20769648.0
Player-3138,"$8,783,488.00",8783488.0,2021,8783488.0
Player-3139,"$35,280,140.00",35280140.0,2021,35280140.0
Player-3140,"$24,595,225.00",24595225.0,2021,24595225.0
Player-3141,"$32,822,271.00",32822271.0,2021,32822271.0
Player-3142,"$45,273,182.00",45273182.0,2021,45273182.0
Player-3143,"$49,479,074.00",49479074.0,2021,49479074.0
Player-3144,"$5,816,950.00",5816950.0,2021,5816950.0
Player-3145,"$8,414,283.00",8414283.0,2021,8414283.0
Player-3146,"$38,950,483.00",38950483.0,2021,38950483.0
Player-3147,"$6,336,276.00",6336276.0,2021,6336276.0
Player-3148,"$48,110,695.00",48110695.0,2021,48110695.0
Player-3149,"$7,065,463.00",7065463.0,2021,7065463.0
Player-3150,"$29,797,179.00",29797179.0,2021,29797179.0
Player-3151,"$30,781,215.00",30781215.0,2021,30781215.0
Player-3152,"$32,589,468.00",32589468.0,2021,32589468.0
Player-3153,"$30,129,235.00",30129235.0,2021,30129235.0
Player-3154,"$19,153,701.00",19153701.0,2021,19153701.0
Player-3155,"$6,489,211.00",6489211.0,2021,6489211.0
Player-3156,"$47,988,853.00",47988853.0,2021,47988853.0
Player-3157,"$45,843,613.00",45843613.0,2021,45843613.0
Player-3158,"$42,740,512.00",42740512.0,2021,42740512.0
Player-3159,"$44,586,313.00",44586313.0,2021,44586313.0
Player-3160,"$24,318,344.00",24318344.0,2021,24318344.0
Player-3161,"$20,718,475.00",20718475.0,2021,20718475.0
Player-3162,"$46,990,657.00",46990657.0,2021,46990657.0
Player-3163,"$32,315,787.00",32315787.0,2021,32315787.0
Player-3164,"$41,101,205.00",41101205.0,2021,41101205.0
Player-3165,"$29,079,143.00",29079143.0,2021,29079143.0
Player-3166,"$30,983,570.00",30983570.0,2021,30983570.0
Player-3167,"$42,000,489.00",42000489.0,2021,42000489.0
Player-3168,"$39,880,753.00",39880753.0,2021,39880753.0
Player-3169,"$36,143,810.00",36143810.0,2021,36143810.0
Player-3170,"$39,050,232.00",39050232.0,2021,39050232.0
Player-3171,"$34,559,605.00",34559605.0,2021,34559605.0
Player-3172,"$40,685,540.00",40685540.0,2021,40685540.0
Player-3173,"$39,403,502.00",39403502.0,2021,39403502.0
Player-3174,"$4,211,509.00",4211509.0,2021,4211509.0
Player-3175,"$33,113,589.00",33113589.0,2021,33113589.0
Player-3176,"$49,942,662.00",49942662.0,2021,49942662.0
Player-3177,"$9,702,222.00",9702222.0,2021,9702222.0
Player-3178,"$12,661,829.00",12661829.0,2021,12661829.0
Player-3179,"$7,205,526.00",7205526.0,2021,7205526.0
Player-3180,"$2,124,250.00",2124250.0,2021,2124250.0
Player-3181,"$10,888,761.00",10888761.0,2021,10888761.0
Player-3182,"$33,107,192.00",33107192.0,2021,33107192.0
Player-3183,"$46,025,275.00",46025275.0,2021,46025275.0
Player-3184,"$48,876,154.00",48876154.0,2021,48876154.0
Player-3185,"$686,337.00",686337.0,2021,686337.0
Player-3186,"$27,467,094.00",27467094.0,2021,27467094.0
Player-3187,"$45,683,896.00",45683896.0,2021,45683896.0
Player-3188,"$29,588,883.00",29588883.0,2021,29588883.0
Player-3189,"$19,806,597.00",19806597.0,2021,19806597.0
Player-3190,"$19,274,479.00",19274479.0,2021,19274479.0
Player-3191,"$44,129,193.00",44129193.0,2021,44129193.0
Player-3192,"$16,963,770.00",16963770.0,2021,16963770.0
Player-3193,"$11,599,639.00",11599639.0,2021,11599639.0
Player-3194,"$35,224,211.00",35224211.0,2021,35224211.0
Player-3195,"$24,749,593.00",24749593.0,2021,24749593.0
Player-3196,"$35,448,400.00",35448400.0,2021,35448400.0
Player-3197,"$41,652,731.00",41652731.0,2021,41652731.0
Player-3198,"$42,802,396.00",42802396.0,2021,42802396.0
Player-3199,"$5,095,896.00",5095896.0,2021,5095896.0
Player-3200,"$6,838,129.00",6838129.0,2021,6838129.0
Player-3201,"$23,324,148.00",23324148.0,2021,23324148.0
Player-3202,"$3,978,681.00",3978681.0,2021,3978681.0
Player-3203,"$40,640,794.00",40640794.0,2021,40640794.0
Player-3204,"$38,021,800.00",38021800.0,2021,38021800.0
Player-3205,"$42,190,354.00",42190354.0,2021,42190354.0
Player-3206,"$23,461,918.00",23461918.0,2021,23461918.0
Player-3207,"$19,333,148.00",19333148.0,2021,19333148.0
Player-3208,"$2,464,332.00",2464332.0,2021,2464332.0
Player-3209,"$14,562,604.00",14562604.0,2021,14562604.0
Player-3210,"$45,377,140.00",45377140.0,2021,45377140.0
Player-3211,"$30,199,628.00",30199628.0,2021,30199628.0
Player-3212,"$47,774,887.00",47774887.0,2021,47774887.0
Player-3213,"$25,522,092.00",25522092.0,2021,25522092.0
Player-3214,"$13,600,788.00",13600788.0,2021,13600788.0
Player-3215,"$27,414,482.00",27414482.0,2021,27414482.0
Player-3216,"$44,973,153.00",44973153.0,2021,44973153.0
Player-3217,"$35,715,536.00",35715536.0,2021,35715536.0
Player-3218,"$9,547,613.00",9547613.0,2021,9547613.0
Player-3219,"$38,157,330.00",38157330.0,2021,38157330.0
Player-3220,"$14,847,322.00",14847322.0,2021,14847322.0
Player-3221,"$32,475,224.00",32475224.0,2021,32475224.0
Player-3222,"$25,368,639.00",25368639.0,2021,25368639.0
Player-3223,"$34,036,441.00",34036441.0,2021,34036441.0
Player-3224,"$26,357,145.00",26357145.0,2021,26357145.0
Player-3225,"$10,010,685.00",10010685.0,2021,10010685.0
Player-3226,"$30,160,539.00",30160539.0,2021,30160539.0
Player-3227,"$7,063,471.00",7063471.0,2021,7063471.0
Player-3228,"$21,461,070.00",21461070.0,2021,21461070.0
Player-3229,"$39,004,513.00",39004513.0,2021,39004513.0
Player-3230,"$2,314,454.00",2314454.0,2021,2314454.0
Player-3231,"$6,610,989.00",6610989.0,2021,6610989.0
Player-3232,"$38,118,588.00",38118588.0,2021,38118588.0
Player-3233,"$40,400,804.00",40400804.0,2021,40400804.0
Player-3234,"$31,374,995.00",31374995.0,2021,31374995.0
Player-3235,"$17,942,046.00",17942046.0,2021,17942046.0
Player-3236,"$40,343,986.00",40343986.0,2021,40343986.0
Player-3237,"$8,820,211.00",8820211.0,2021,8820211.0
Player-3238,"$29,123,464.00",29123464.0,2021,29123464.0
Player-3239,"$48,806,836.00",48806836.0,2021,48806836.0
Player-3240,"$22,955,934.00",22955934.0,2021,22955934.0
Player-3241,"$11,221,698.00",11221698.0,2021,11221698.0
Player-3242,"$20,637,935.00",20637935.0,2021,20637935.0
Player-3243,"$33,913,994.00",33913994.0,2021,33913994.0
Player-3244,"$16,709,199.00",16709199.0,2021,16709199.0
Player-3245,"$45,007,601.00",45007601.0,2021,45007601.0
Player-3246,"$19,686,977.00",19686977.0,2021,19686977.0
Player-3247,"$25,814,109.00",25814109.0,2021,25814109.0
Player-3248,"$23,751,028.00",23751028.0,2021,23751028.0
Player-3249,"$8,235,757.00",8235757.0,2021,8235757.0
Player-3250,"$21,283,396.00",21283396.0,2021,21283396.0
Player-3251,"$44,924,788.00",44924788.0,2021,44924788.0
Player-3252,"$34,142,879.00",34142879.0,2021,34142879.0
Player-3253,"$24,401,253.00",24401253.0,2021,24401253.0
Player-3254,"$42,833,306.00",42833306.0,2021,42833306.0
Player-3255,"$20,287,004.00",20287004.0,2021,20287004.0
Player-3256,"$39,975,594.00",39975594.0,2021,39975594.0
Player-3257,"$30,999,908.00",30999908.0,2021,30999908.0
Player-3258,"$49,280,400.00",49280400.0,2021,49280400.0
Player-3259,"$20,616,919.00",20616919.0,2021,20616919.0
Player-3260,"$40,615,145.00",40615145.0,2021,40615145.0
Player-3261,"$44,927,365.00",44927365.0,2021,44927365.0
Player-3262,"$3,036,587.00",3036587.0,2021,3036587.0
Player-3263,"$43,413,197.00",43413197.0,2021,43413197.0
Player-3264,"$46,407,807.00",46407807.0,2021,46407807.0
Player-3265,"$47,800,857.00",47800857.0,2021,47800857.0
Player-3266,"$17,239,876.00",17239876.0,2021,17239876.0
Player-3267,"$23,208,426.00",23208426.0,2021,23208426.0
Player-3268,"$7,908,173.00",7908173.0,2021,7908173.0
Player-3269,"$40,870,627.00",40870627.0,2021,40870627.0
Player-3270,"$27,926,946.00",27926946.0,2021,27926946.0
Player-3271,"$13,749,511.00",13749511.0,2021,13749511.0
Player-3272,"$46,295,280.00",46295280.0,2021,46295280.0
Player-3273,"$42,859,312.00",42859312.0,2021,42859312.0
Player-3274,"$8,504,452.00",8504452.0,2021,8504452.0
Player-3275,"$6,844,846.00",6844846.0,2021,6844846.0
Player-3276,"$40,389,835.00",40389835.0,2021,40389835.0
Player-3277,"$20,796,453.00",20796453.0,2021,20796453.0
Player-3278,"$42,358,365.00",42358365.0,2021,42358365.0
Player-3279,"$23,896,086.00",23896086.0,2021,23896086.0
Player-3280,"$5,024,879.00",5024879.0,2021,5024879.0
Player-3281,"$35,453,936.00",35453936.0,2021,35453936.0
Player-3282,"$10,164,835.00",10164835.0,2021,10164835.0
Player-3283,"$17,855,416.00",17855416.0,2021,17855416.0
Player-3284,"$27,515,107.00",27515107.0,2021,27515107.0
Player-3285,"$37,334,066.00",37334066.0,2021,37334066.0
Player-3286,"$26,168,994.00",26168994.0,2021,26168994.0
Player-3287,"$2,602,703.00",2602703.0,2021,2602703.0
Player-3288,"$10,989,150.00",10989150.0,2021,10989150.0
Player-3289,"$17,316,122.00",17316122.0,2021,17316122.0
Player-3290,"$4,516,751.00",4516751.0,2021,4516751.0
Player-3291,"$42,321,380.00",42321380.0,2021,42321380.0
Player-3292,"$45,369,069.00",45369069.0,2021,45369069.0
Player-3293,"$29,059,734.00",29059734.0,2021,29059734.0
Player-3294,"$35,916,561.00",35916561.0,2021,35916561.0
Player-3295,"$22,006,221.00",22006221.0,2021,22006221.0
Player-3296,"$41,092,772.00",41092772.0,2021,41092772.0
Player-3297,"$6,893,461.00",6893461.0,2021,6893461.0
Player-3298,"$43,456,563.00",43456563.0,2021,43456563.0
Player-3299,"$4,713,473.00",4713473.0,2021,4713473.0
Player-3300,"$35,820,869.00",35820869.0,2021,35820869.0
Player-3301,"$7,796,582.00",7796582.0,2021,7796582.0
Player-3302,"$3,518,766.00",3518766.0,2021,3518766.0
Player-3303,"$2,908,118.00",2908118.0,2021,2908118.0
Player-3304,"$21,647,647.00",21647647.0,2021,21647647.0
Player-3305,"$22,531,586.00",22531586.0,2021,22531586.0
Player-3306,"$39,542,665.00",39542665.0,2021,39542665.0
Player-3307,"$22,552,796.00",22552796.0,2021,22552796.0
Player-3308,"$2,168,206.00",2168206.0,2021,2168206.0
Player-3309,"$14,127,853.00",14127853.0,2021,14127853.0
Player-3310,"$11,806,475.00",11806475.0,2021,11806475.0
Player-3311,"$40,678,289.00",40678289.0,2021,40678289.0
Player-3312,"$9,128,113.00",9128113.0,2021,9128113.0
Player-3313,"$38,941,764.00",38941764.0,2021,38941764.0
Player-3314,"$46,503,570.00",46503570.0,2021,46503570.0
Player-3315,"$33,343,213.00",33343213.0,2021,33343213.0
Player-3316,"$39,124,096.00",39124096.0,2021,39124096.0
Player-3317,"$27,040,052.00",27040052.0,2021,27040052.0
Player-3318,"$18,747,025.00",18747025.0,2021,18747025.0
Player-3319,"$43,159,170.00",43159170.0,2021,43159170.0
Player-3320,"$7,209,874.00",7209874.0,2021,7209874.0
Player-3321,"$19,462,462.00",19462462.0,2021,19462462.0
Player-3322,"$16,232,276.00",16232276.0,2021,16232276.0
Player-3323,"$22,592,642.00",22592642.0,2021,22592642.0
Player-3324,"$15,915,431.00",15915431.0,2021,15915431.0
Player-3325,"$38,323,346.00",38323346.0,2021,38323346.0
Player-3326,"$25,836,521.00",25836521.0,2021,25836521.0
Player-3327,"$7,938,763.00",7938763.0,2021,7938763.0
Player-3328,"$46,779,431.00",46779431.0,2021,46779431.0
Player-3329,"$36,694,708.00",36694708.0,2021,36694708.0
Player-3330,"$43,793,106.00",43793106.0,2021,43793106.0
Player-3331,"$4,298,344.00",4298344.0,2021,4298344.0
Player-3332,"$40,419,447.00",40419447.0,2021,40419447.0
Player-3333,"$19,424,613.00",19424613.0,2021,19424613.0
Player-3334,"$49,685,367.00",49685367.0,2021,49685367.0
Player-3335,"$25,491,949.00",25491949.0,2021,25491949.0
Player-3336,"$22,148,006.00",22148006.0,2021,22148006.0
Player-3337,"$34,120,145.00",34120145.0,2021,34120145.0
Player-3338,"$2,292,106.00",2292106.0,2021,2292106.0
Player-3339,"$13,966,184.00",13966184.0,2021,13966184.0
Player-3340,"$31,907,038.00",31907038.0,2021,31907038.0
Player-3341,"$2,969,097.00",2969097.0,2021,2969097.0
Player-3342,"$36,928,179.00",36928179.0,2021,36928179.0
Player-3343,"$48,191,192.00",48191192.0,2021,48191192.0
Player-3344,"$37,058,022.00",37058022.0,2021,37058022.0
Player-3345,"$34,244,090.00",34244090.0,2021,34244090.0
Player-3346,"$44,338,559.00",44338559.0,2021,44338559.0
Player-3347,"$29,425,378.00",29425378.0,2021,29425378.0
Player-3348,"$16,458,697.00",16458697.0,2021,16458697.0
Player-3349,"$48,778,993.00",48778993.0,2021,48778993.0
Player-3350,"$14,927,531.00",14927531.0,2021,14927531.0
Player-3351,"$45,836,343.00",45836343.0,2021,45836343.0
Player-3352,"$33,286,494.00",33286494.0,2021,33286494.0
Player-3353,"$19,167,795.00",19167795.0,2021,19167795.0
Player-3354,"$14,329,646.00",14329646.0,2021,14329646.0
Player-3355,"$3,896,217.00",3896217.0,2021,3896217.0
Player-3356,"$23,791,567.00",23791567.0,2021,23791567.0
Player-3357,"$29,532,651.00",29532651.0,2021,29532651.0
Player-3358,"$24,668,438.00",24668438.0,2021,24668438.0
Player-3359,"$25,725,558.00",25725558.0,2021,25725558.0
Player-3360,"$44,813,379.00",44813379.0,2021,44813379.0
Player-3361,"$32,425,230.00",32425230.0,2021,32425230.0
Player-3362,"$43,617,144.00",43617144.0,2021,43617144.0
Player-3363,"$36,835,873.00",36835873.0,2021,36835873.0
Player-3364,"$21,848,723.00",21848723.0,2021,21848723.0
Player-3365,"$17,388,917.00",17388917.0,2021,17388917.0
Player-3366,"$19,345,482.00",19345482.0,2021,19345482.0
Player-3367,"$41,359,345.00",41359345.0,2021,41359345.0
Player-3368,"$28,555,846.00",28555846.0,2021,28555846.0
Player-3369,"$36,389,560.00",36389560.0,2021,36389560.0
Player-3370,"$26,877,390.00",26877390.0,2021,26877390.0
Player-3371,"$36,250,440.00",36250440.0,2021,36250440.0
Player-3372,"$44,600,229.00",44600229.0,2021,44600229.0
Player-3373,"$29,225,917.00",29225917.0,2021,29225917.0
Player-3374,"$8,179,782.00",8179782.0,2021,8179782.0
Player-3375,"$12,189,891.00",12189891.0,2021,12189891.0
Player-3376,"$2,286,166.00",2286166.0,2021,2286166.0
Player-3377,"$32,535,827.00",32535827.0,2021,32535827.0
Player-3378,"$47,159,356.00",47159356.0,2021,47159356.0
Player-3379,"$43,054,949.00",43054949.0,2021,43054949.0
Player-3380,"$43,522,836.00",43522836.0,2021,43522836.0
Player-3381,"$11,694,717.00",11694717.0,2021,11694717.0
Player-3382,"$25,481,752.00",25481752.0,2021,25481752.0
Player-3383,"$19,053,288.00",19053288.0,2021,19053288.0
Player-3384,"$29,716,339.00",29716339.0,2021,29716339.0
Player-3385,"$25,109,833.00",25109833.0,2021,25109833.0
Player-3386,"$36,524,164.00",36524164.0,2021,36524164.0
Player-3387,"$44,567,424.00",44567424.0,2021,44567424.0
Player-3388,"$45,346,560.00",45346560.0,2021,45346560.0
Player-3389,"$30,384,824.00",30384824.0,2021,30384824.0
